REEF_ID,REEF_SUB_ID,REEF_NAME,REEF_AREA,LAT_DEG,LAT_MIN,LONG_DEG,LONG_MIN,GAZ_NAME,REEF_CLASS,FULLREEF_ID,G_SECTION,A_SECTOR,SHELF,LONG_DD,LAT_DD,AIMS_REEF_NAME,
21148,S,21148S,879,21,5,151,41.5,21-148,,21148S,MC,SW,,151.691667,-21.083333,21148S,
21149,S,21149S,940,21,6,151,43,21-149,,21149S,MC,SW,,151.716667,-21.1,21149S,
21150,S,21150S,190,21,6.5,151,44,21-150,,21150S,MC,SW,,151.733333,-21.108333,21150S,
21151,S,21151S,439,21,7,151,45.5,21-151,,21151S,MC,SW,,151.758333,-21.116667,21151S,
21152,S,21152S,120,21,7.5,151,46.5,21-152,,21152S,MC,SW,,151.775,-21.125,21152S,
21153,S,21153S,250,21,8,151,35,21-153,,21153S,MC,SW,,151.583333,-21.133333,21153S,
21154,S,21154S,940,21,9.5,151,33.5,21-154,,21154S,MC,SW,,151.558333,-21.158333,21154S,
21155,S,21155S,190,21,10,151,41.5,21-155,LAGOONAL,21155S,MC,PO,M,151.691667,-21.166667,21155S,
21156,S,21156S,10,21,9.2,151,42.8,21-156,,21156S,MC,SW,,151.713333,-21.153333,21156S,
21157,S,21157S,620,21,9,151,45.5,21-157,,21157S,MC,SW,,151.758333,-21.15,21157S,
21158,S,21158S,620,21,9,151,46.5,21-158,,21158S,MC,SW,,151.775,-21.15,21158S,
21159,S,21159S,380,21,10,151,48,21-159,,21159S,MC,SW,,151.8,-21.166667,21159S,
21160,S,21160S,1060,21,11,151,33.5,21-160,,21160S,MC,SW,,151.558333,-21.183333,21160S,
21161,S,21161S,380,21,11,151,49.5,21-161,,21161S,MC,SW,,151.825,-21.183333,21161S,
21162,S,21162S,620,21,12.5,151,33,21-162,,21162S,MC,SW,,151.55,-21.208333,21162S,
21163,S,21163S,20,21,12.5,151,34.5,21-163,,21163S,MC,SW,,151.575,-21.208333,21163S,
21164,S,21164S,250,21,13,151,32,21-164,,21164S,MC,SW,,151.533333,-21.216667,21164S,
21165,S,21165S,120,21,12.5,151,49.5,21-165,,21165S,MC,SW,,151.825,-21.208333,21165S,
21166,S,TWIN CAYS REEF (NORTH),20,21,12.5,151,59.5,TWIN CAYS,,21166S,MC,SW,,151.991667,-21.208333,TWIN CAYS REEF (NORTH),
21167,S,21167S,1000,21,14,151,33,21-167,,21167S,MC,SW,,151.55,-21.233333,21167S,
21168,S,TWIN CAYS REEF (SOUTH),60,21,13.5,151,59,21-168,,21168S,MC,SW,,151.983333,-21.225,TWIN CAYS REEF (SOUTH),
21169,S,21169S,50,21,14.5,151,41.5,21-169,,21169S,MC,SW,,151.691667,-21.241667,21169S,
21170,S,21170S,80,21,15,151,40,21-170,,21170S,MC,SW,,151.666667,-21.25,21170S,
21171,S,21171S,380,21,15.5,151,33.5,21-171,,21171S,MC,SW,,151.558333,-21.258333,21171S,
21172,S,RIPTIDE REEF,70,21,14.5,151,50.5,RIPTIDE CAY,,21172S,MC,SW,,151.841667,-21.241667,RIPTIDE REEF,
21173,S,21173S,5120,21,18.5,151,33.5,21-173,,21173S,MC,SW,,151.558333,-21.308333,21173S,
21174,S,21174S,879,21,17.5,151,41,21-174,,21174S,MC,SW,,151.683333,-21.291667,21174S,
21175,S,21175S,310,21,19.5,151,38.5,21-175,,21175S,MC,SW,,151.641667,-21.325,21175S,
21176,S,21176S,30,21,20,151,36,21-176,,21176S,MC,SW,,151.6,-21.333333,21176S,
21177,S,21177S,60,21,20,151,42,21-177,,21177S,MC,SW,,151.7,-21.333333,21177S,
21178,S,21178S,190,21,20.5,151,37.5,21-178,,21178S,MC,SW,,151.625,-21.341667,21178S,
21179,S,21179S,310,21,21,151,43.5,21-179,LAGOONAL,21179S,MC,SW,M,151.725,-21.35,Reef 21-179,1
21180,S,21180S,380,21,20.5,151,50,21-180,,21180S,MC,SW,,151.833333,-21.341667,21180S,
21181,S,21181S,750,21,22.5,151,51.5,21-181,,21181S,MC,SW,,151.858333,-21.375,21181S,
21182,S,21182S,750,21,23,151,40,21-182,,21182S,MC,SW,,151.666667,-21.383333,21182S,
21183,S,21183S,120,21,22.5,151,42.5,21-183,,21183S,MC,SW,,151.708333,-21.375,21183S,
21184,S,21184S,120,21,23,151,41.5,21-184,,21184S,MC,SW,,151.691667,-21.383333,21184S,
21185,S,21185S,70,21,24,151,54,21-185,,21185S,MC,SW,,151.9,-21.4,21185S,
21186,S,21186S,1060,21,25,151,47.5,21-186,LAGOONAL,21186S,MC,SW,M,151.791667,-21.416667,Reef 21-186,1
21187,S,21187S,1630,21,25,151,38.5,21-187,LAGOONAL,21187S,MC,PO,M,151.641667,-21.416667,Reef 21-187,1
21188,S,21188S,1190,21,27,151,35,21-188,,21188S,MC,SW,,151.583333,-21.45,21188S,
21189,S,21189S,560,21,27.5,151,40.5,21-189,,21189S,MC,SW,,151.675,-21.458333,21189S,
21190,S,21190S,500,21,27,151,55,21-190,LAGOONAL,21190S,MC,SW,M,151.916667,-21.45,21190S,
21191,S,21191S,190,21,27.5,151,51.5,21-191,,21191S,MC,SW,,151.858333,-21.458333,21191S,
21192,S,21192S,310,21,0,152,28,21-192,,21192S,MC,SW,,152.466667,-21,21192S,
21193,S,21193S,120,21,0.5,152,29.5,21-193,,21193S,MC,SW,,152.491667,-21.008333,21193S,
21194,S,21194S,50,21,1,152,12,21-194,,21194S,MC,SW,,152.2,-21.016667,21194S,
21195,S,21195S,70,21,1,152,14,21-195,,21195S,MC,SW,,152.233333,-21.016667,21195S,
21196,S,21196S,70,21,2,152,4.5,21-196,,21196S,MC,SW,,152.075,-21.033333,21196S,
21197,S,21197S,120,21,2,152,5.5,21-197,,21197S,MC,SW,,152.091667,-21.033333,21197S,
21198,S,21198S,310,21,3,152,12.5,21-198,LAGOONAL,21198S,MC,SW,M,152.208333,-21.05,21198S,
21199,S,21199S,10,21,4,152,11.5,21-199,,21199S,MC,SW,,152.191667,-21.066667,21199S,
21200,S,21200S,250,21,4,152,14,21-200,CRESCENTIC,21200S,MC,SW,M,152.233333,-21.066667,21200S,
21201,S,21201S,0,21,4,152,27.5,21-201,,21201S,MC,SW,,152.458333,-21.066667,21201S,
21202,S,21202S,40,21,4.5,152,12,21-202,,21202S,MC,SW,,152.2,-21.075,21202S,
21203,S,21203S,60,21,5,152,14,21-203,,21203S,MC,SW,,152.233333,-21.083333,21203S,
21204,S,21204S,60,21,5,152,17,21-204,,21204S,MC,SW,,152.283333,-21.083333,21204S,
21205,S,21205S,60,21,5,152,30,21-205,,21205S,MC,SW,,152.5,-21.083333,21205S,
21206,S,21206S,80,21,6,152,29,21-206,,21206S,MC,SW,,152.483333,-21.1,21206S,
21207,S,21207S,70,21,5.5,152,8.5,21-207,,21207S,MC,SW,,152.141667,-21.091667,21207S,
21208,S,21208S,50,21,6,152,10,21-208,,21208S,MC,SW,,152.166667,-21.1,21208S,
21209,S,21209S,120,21,6,152,15.5,21-209,LAGOONAL,21209S,MC,SW,M,152.258333,-21.1,21209S,
21210,S,21210S,20,21,6.5,152,18.5,21-210,,21210S,MC,SW,,152.308333,-21.108333,21210S,
21211,S,21211S,120,21,6,152,21,21-211,,21211S,MC,SW,,152.35,-21.1,21211S,
21212,S,21212S,30,21,6,152,9.5,21-212,,21212S,MC,SW,,152.158333,-21.1,21212S,
21213,S,21213S,120,21,6,152,12,21-213,,21213S,MC,SW,,152.2,-21.1,21213S,
21214,S,ZODIAC REEF,90,21,6.5,152,4.5,ZODIAC CAY,,21214S,MC,SW,,152.075,-21.108333,ZODIAC REEF,
21215,S,21215S,70,21,7,152,19,21-215,PLANAR,21215S,MC,SW,M,152.316667,-21.116667,21215S,
21216,S,21216S,10,21,7.3,152,23.3,21-216,,21216S,MC,SW,,152.388333,-21.121667,21216S,
21217,S,21217S,60,21,7.5,152,28,21-217,PLANAR,21217S,MC,SW,M,152.466667,-21.125,Reef 21-217,1
21218,S,21218S,60,21,8,152,29,21-218,,21218S,MC,SW,,152.483333,-21.133333,21218S,
21219,S,21219S,70,21,8.5,152,11,21-219,PLANAR,21219S,MC,SW,M,152.183333,-21.141667,Reef 21-219,1
21220,S,21220S,70,21,10,152,9,21-220,,21220S,MC,SW,,152.15,-21.166667,21220S,
21221,S,21221S,70,21,8.5,152,26,21-221,,21221S,MC,SW,,152.433333,-21.141667,21221S,
21222,S,21222S,50,21,9.5,152,18.5,21-222,,21222S,MC,SW,,152.308333,-21.158333,21222S,
21223,S,21223S,40,21,10,152,11.5,21-223,,21223S,MC,SW,,152.191667,-21.166667,21223S,
21224,S,21224S,40,21,10,152,29,21-224,,21224S,MC,SW,,152.483333,-21.166667,21224S,
21225,S,21225S,50,21,12,152,5.5,21-225,,21225S,MC,SW,,152.091667,-21.2,21225S,
21226,S,21226S,10,21,10.5,152,22,21-226,,21226S,MC,SW,,152.366667,-21.175,21226S,
21227,S,21227S,30,21,10.5,152,24,21-227,,21227S,MC,SW,,152.4,-21.175,21227S,
21228,S,21228S,30,21,11,152,18,21-228,,21228S,MC,SW,,152.3,-21.183333,21228S,
21229,S,21229S,20,21,11,152,27.5,21-229,,21229S,MC,SW,,152.458333,-21.183333,21229S,
21230,S,21230S,60,21,11.5,152,20,21-230,LAGOONAL,21230S,MC,SW,M,152.333333,-21.191667,21230S,
21231,S,21231S,60,21,12,152,18.5,21-231,,21231S,MC,SW,,152.308333,-21.2,21231S,
21232,S,21232S,10,21,12.5,152,29.7,21-232,,21232S,MC,SW,,152.495,-21.208333,21232S,
21233,S,21233S,10,21,13.2,152,29.5,21-233,,21233S,MC,SW,,152.491667,-21.22,21233S,
21234,S,21234S,180,21,13,152,14.5,21-234,LAGOONAL,21234S,MC,SW,M,152.241667,-21.216667,21234S,
21235,S,LAVERS REEF,50,21,13,152,1,LAVER'S CAY,CRESCENTIC,21235S,MC,SW,M,152.016667,-21.216667,Lavers Cay,1
21236,S,21236S,250,21,14,152,25,21-236,,21236S,MC,SW,,152.416667,-21.233333,21236S,
21237,S,21237S,60,21,14.5,152,28,21-237,,21237S,MC,SW,,152.466667,-21.241667,21237S,
21238,S,21238S,879,21,14.5,152,31,21-238,,21238S,MC,SW,,152.516667,-21.241667,21238S,
21239,S,21239S,190,21,15.5,152,17,21-239,,21239S,MC,SW,,152.283333,-21.258333,21239S,
21240,S,21240S,10,21,16.5,152,18.8,21-240,,21240S,MC,SW,,152.313333,-21.275,21240S,
21241,S,CENTENERY REEF,439,21,17,152,20,CENTENERY CAY,CRESCENTIC,21241S,MC,SW,M,152.333333,-21.283333,Centenery Cay,1
21242,S,21242S,190,21,18,152,14,21-242,,21242S,MC,SW,,152.233333,-21.3,21242S,
21243,S,21243S,20,21,18.5,152,3,21-243,,21243S,MC,SW,,152.05,-21.308333,21243S,
21244,S,21244S,60,21,18.5,152,4,21-244,,21244S,MC,SW,,152.066667,-21.308333,21244S,
21245,S,21245S,130,21,18.5,152,26.5,21-245,,21245S,MC,SW,M,152.441667,-21.308333,Reef 21-245,1
21246,S,21246S,20,21,19,152,29,21-246,,21246S,MC,SW,,152.483333,-21.316667,21246S,
21247,S,21247S,250,21,20.5,152,11,21-247,,21247S,MC,SW,,152.183333,-21.341667,21247S,
21248,S,21248S,50,21,20.5,152,13.5,21-248,,21248S,MC,SW,,152.225,-21.341667,21248S,
21249,S,21249S,60,21,20,152,19,21-249,,21249S,MC,SW,,152.316667,-21.333333,21249S,
21250,S,21250S,250,21,20,152,24,21-250,,21250S,MC,SW,,152.4,-21.333333,21250S,
21251,S,21251S,10,21,20.5,152,20.5,21-251,,21251S,MC,SW,,152.341667,-21.341667,21251S,
21252,S,21252S,20,21,21,152,15,21-252,,21252S,MC,SW,,152.25,-21.35,21252S,
21253,S,21253S,120,21,22,152,17,21-253,,21253S,MC,SW,,152.283333,-21.366667,21253S,
21254,S,21254S,60,21,21,152,21,21-254,,21254S,MC,SW,,152.35,-21.35,21254S,
21255,S,21255S,10,21,21.5,152,25,21-255,,21255S,MC,SW,,152.416667,-21.358333,21255S,
21256,S,21256S,750,21,21.5,152,29,21-256,,21256S,MC,SW,,152.483333,-21.358333,21256S,
21257,S,21257S,10,21,22,152,8.5,21-257,,21257S,MC,SW,,152.141667,-21.366667,21257S,
21258,S,MYSTERY REEF,750,21,23,152,1.5,MYSTERY CAY,CRESCENTIC,21258S,MC,SW,M,152.025,-21.383333,MYSTERY REEF,
21259,S,21259S,20,21,24,152,12.3,21-259,,21259S,MC,SW,,152.205,-21.4,21259S,
21260,S,21260S,750,21,24,152,15.5,21-260,,21260S,MC,SW,,152.258333,-21.4,21260S,
21261,S,21261S,0,21,24.5,152,22,21-261,,21261S,MC,SW,,152.366667,-21.408333,21261S,
21262,S,21262S,190,21,25,152,27,21-262,CRESCENTIC,21262S,MC,SW,M,152.45,-21.416667,21262S,
21263,S,21263S,310,21,25,152,29,21-263,,21263S,MC,SW,,152.483333,-21.416667,21263S,
21264,S,21264S,439,21,25.5,152,24.5,21-264,,21264S,MC,SW,,152.408333,-21.425,21264S,
21265,S,21265S,190,21,25.5,152,20.5,21-265,,21265S,MC,SW,,152.341667,-21.425,21265S,
21266,S,21266S,439,21,26.5,152,7,TROUT,PLANAR,21266S,MC,SW,M,152.116667,-21.441667,21266S,
21267,S,21267S,120,21,27,152,24.5,21-267,,21267S,MC,SW,,152.408333,-21.45,21267S,
21268,S,21268S,10,21,27,152,27.5,21-268,,21268S,MC,SW,,152.458333,-21.45,21268S,
21269,S,21269S,190,21,28,152,26.5,21-269,,21269S,MC,SW,,152.441667,-21.466667,21269S,
21270,S,21270S,310,21,28.5,152,23.5,21-270,,21270S,MC,SW,,152.391667,-21.475,21270S,
21271,S,21271S,120,21,30,152,8,21-271,,21271S,MC,SW,,152.133333,-21.5,21271S,
21272,S,21272S,30,21,30,152,12.5,21-272,,21272S,MC,SW,,152.208333,-21.5,21272S,
21273,S,21273S,250,21,1.5,152,34.5,21-273,,21273S,MC,SW,,152.575,-21.025,21273S,
21274,S,21274S,380,21,2.5,152,37.5,21-274,CRESCENTIC,21274S,MC,SW,O,152.625,-21.041667,21274S,
21275,S,21275S,120,21,3.5,152,33.5,21-275,,21275S,MC,SW,,152.558333,-21.058333,21275S,
21276,S,21276S,10,21,3.5,152,32.7,21-276,,21276S,MC,SW,,152.545,-21.058333,21276S,
21277,S,21277S,40,21,4.5,152,32,21-277,,21277S,MC,SW,,152.533333,-21.075,21277S,
21278,S,21278S,190,21,6.5,152,33,21-278,,21278S,MC,SW,M,152.55,-21.108333,Reef 21-278,1
21279,S,21279S,60,21,7,152,31,21-279,,21279S,MC,SW,,152.516667,-21.116667,21279S,
21280,S,ELUSIVE REEF,2060,21,7,152,47,ELUSIVE,,21280S,MC,SW,O,152.783333,-21.116667,ELUSIVE REEF,
21281,S,21281S,940,21,7,152,38,21-281,CRESCENTIC,21281S,MC,SW,O,152.633333,-21.116667,21281S,
21282,S,21282S,20,21,7,152,39.5,21-282,,21282S,MC,SW,,152.658333,-21.116667,21282S,
21283,S,21283S,30,21,8.5,152,30,21-283,,21283S,MC,SW,,152.5,-21.141667,21283S,
21284,S,21284S,120,21,8.5,152,31.5,21-284,,21284S,MC,SW,,152.525,-21.141667,21284S,
21285,S,21285S,190,21,8.5,152,32.5,21-285,PLANAR,21285S,MC,SW,M,152.541667,-21.141667,21285S,
21286,S,21286S,380,21,10.5,152,31,21-286,REEF PATCHES,21286S,MC,SW,M,152.516667,-21.175,Reef 21-286,1
21287,S,21287S,60,21,10.5,152,35,21-287,,21287S,MC,SW,,152.583333,-21.175,21287S,
21288,S,21288S,10,21,10,152,36.3,21-288,,21288S,MC,SW,,152.605,-21.166667,21288S,
21289,S,21289S,1310,21,12,152,35.5,21-289,,21289S,MC,SW,,152.591667,-21.2,21289S,
21290,S,21290S,439,21,12,152,31,21-290,,21290S,MC,SW,,152.516667,-21.2,21290S,
21291,S,21291S,10,21,12.5,152,32.5,21-291,,21291S,MC,SW,,152.541667,-21.208333,21291S,
21292,S,21292S,20,21,13.8,152,32.5,21-292,,21292S,MC,SW,,152.541667,-21.23,21292S,
21293,S,21293S,120,21,13.5,152,33.5,21-293,,21293S,MC,SW,,152.558333,-21.225,21293S,
21294,S,21294S,500,21,18,152,36,21-294,RIBBON,21294S,MC,SW,O,152.6,-21.3,21294S,
21295,S,21295S,310,21,19.5,152,35,21-295,,21295S,MC,SW,,152.583333,-21.325,21295S,
21296,S,21296S,439,21,20.5,152,33,21-296,,21296S,MC,SW,O,152.55,-21.341667,Reef 21-296,1
21297,S,21297S,380,21,21.5,152,31,21-297,,21297S,MC,SW,,152.516667,-21.358333,21297S,
21298,S,21298S,10,21,23,152,30,21-298,,21298S,MC,SW,,152.5,-21.383333,21298S,
21299,S,21299S,630,21,23,152,32,21-299,,21299S,MC,SW,,152.533333,-21.383333,21299S,
21300,S,21300S,190,21,24,152,30.5,21-300,,21300S,MC,SW,,152.508333,-21.4,21300S,
21301,S,21301S,20,21,26,152,31.5,21-301,,21301S,MC,SW,,152.525,-21.433333,21301S,
21302,S,21302S,250,21,26,152,34.5,21-302,,21302S,MC,SW,O,152.575,-21.433333,Reef 21-302,1
21303,S,21303S,120,21,28,152,31,21-303,,21303S,MC,SW,,152.516667,-21.466667,21303S,
21304,S,21304S,250,21,28.5,152,30.5,21-304,,21304S,MC,SW,,152.508333,-21.475,21304S,
21305,S,EAST CAY REEF,630,21,29.5,152,33.5,EAST CAY,CRESCENTIC,21305S,MC,SW,O,152.558333,-21.491667,East Cay,1
21306,S,21306S,30,21,30,152,30.5,21-306,,21306S,MC,SW,,152.508333,-21.5,21306S,
21307,S,21307S,310,21,33,149,29.3,21-307,,21307S,MC,PO,,149.488333,-21.55,21307S,
21308,S,TEMPLE ISLAND REEF,380,21,36.5,149,29,TEMPLE ISLAND,,21308S,MC,PO,I,149.483333,-21.608333,Temple Island,1
21309,S,21309S,70,21,36.5,149,28.5,21-309,,21309S,MC,PO,,149.475,-21.608333,21309S,
21310,S,21310S,120,21,39,149,26.5,21-310,,21310S,MC,PO,,149.441667,-21.65,21310S,
21311,S,MARION REEF,1,21,40,149,28.3,MARION ROCK,,21311S,MC,PO,,149.471667,-21.666667,MARION REEF,
21312,S,21312S,40,21,41,149,27.5,21-312,,21312S,MC,PO,,149.458333,-21.683333,21312S,
21313,S,21313S,40,21,42.5,149,28,21-313,,21313S,MC,PO,,149.466667,-21.708333,21313S,
21314,S,21314S,60,21,44.5,149,28,21-314,,21314S,MC,PO,,149.466667,-21.741667,21314S,
21315,S,21315S,30,21,49.5,149,28,21-315,,21315S,MC,PO,,149.466667,-21.825,21315S,
21316,S,WEST HILL REEF,60,21,50,149,29,WEST HILL ISLAND,,21316S,MC,PO,,149.483333,-21.833333,WEST HILL REEF,
21317,S,FERDINAND SHOAL,60,21,30.5,149,46.5,FERDINAND SHOAL,,21317S,MC,PO,,149.775,-21.508333,FERDINAND SHOAL,
21318,S,WARATAH ISLAND REEF,20,21,31,149,43.2,WARATAH ISLAND,,21318S,MC,PO,,149.72,-21.516667,WARATAH ISLAND REEF,
21319,S,WARATAH SHOAL,60,21,31,149,43,WARATAH SHOAL,,21319S,MC,PO,,149.716667,-21.516667,WARATAH SHOAL,
21320,S,TUPPER SHOAL,500,21,31.5,149,48.5,TUPPER SHOAL,,21320S,MC,PO,,149.808333,-21.525,TUPPER SHOAL,
21321,S,HENANI REEF,1,21,33.5,149,49,HENANI ROCK,,21321S,MC,PO,,149.816667,-21.558333,HENANI REEF,
21322,S,YARALLA SHOAL,1060,21,35.5,149,39,YARALLA SHOAL,,21322S,MC,PO,,149.65,-21.591667,YARALLA SHOAL,
21323,S,FAIRFAX ROCK REEF,1,21,34.3,149,48.3,FAIRFAX ROCK,,21323S,MC,PO,,149.805,-21.571667,FAIRFAX ROCK REEF,
21324,A,HARRY SHOAL (NORTH),10,21,34.5,149,49.5,HARRY SHOAL A,,21324A,MC,PO,,149.825,-21.575,HARRY SHOAL (NORTH),
21324,B,HARRY SHOAL (SOUTH),40,21,35,149,49,HARRY SHOAL B,,21324B,MC,PO,,149.816667,-21.583333,HARRY SHOAL (SOUTH),
21325,S,HIRST REEF,10,21,34.5,149,49,HIRST ISLET,,21325S,MC,PO,,149.816667,-21.575,HIRST REEF,
21326,S,KILGOUR SHOAL,150,21,35.5,149,52.5,KILGOUR SHOAL,,21326S,MC,PO,,149.875,-21.591667,KILGOUR SHOAL,
21327,S,WALLACE REEF,10,21,36,149,46,WALLACE ISLET (21327),,21327S,MC,PO,,149.766667,-21.6,WALLACE REEF,
21328,S,TINONEE BANK,190,21,34.5,149,48.5,TINONEE BANK,,21328S,MC,PO,,149.808333,-21.575,TINONEE BANK,
21329,S,PLANTER SHOAL,100,21,35.5,149,50,PLANTER SHOAL,,21329S,MC,PO,,149.833333,-21.591667,PLANTER SHOAL,
21330,S,21330S,10,21,36,149,50,21-330,,21330S,MC,PO,,149.833333,-21.6,21330S,
21331,S,BLUFF ISLAND REEF,20,21,36,149,52,BLUFF ISLET,,21331S,MC,PO,,149.866667,-21.6,BLUFF ISLAND REEF,
21332,S,PEARL ROCK REEF,1,21,36.2,149,46,PEARL ROCK,,21332S,MC,PO,,149.766667,-21.603333,PEARL ROCK REEF,
21333,S,TREBLE REEF,10,21,36,149,49.5,TREBLE ISLET,,21333S,MC,PO,,149.825,-21.6,TREBLE REEF,
21334,S,CURLEW REEF,30,21,36,149,47,CURLEW ISLAND,,21334S,MC,PO,I,149.783333,-21.6,Curlew Island,1
21335,S,21335S,1,21,35.5,149,30,21-335,,21335S,MC,PO,,149.5,-21.591667,21335S,
21336,S,21336S,10,21,37,149,49,21-336,,21336S,MC,PO,,149.816667,-21.616667,21336S,
21337,S,PEARL SHOAL,380,21,36.5,149,45.5,PEARL SHOAL,,21337S,MC,PO,,149.758333,-21.608333,PEARL SHOAL,
21338,S,SLATTERY SHOAL,630,21,37.5,149,47.5,SLATTERY SHOAL,,21338S,MC,PO,,149.791667,-21.625,SLATTERY SHOAL,
21339,S,DINNER REEF,20,21,37.5,149,48.5,DINNER ISLET,,21339S,MC,PO,,149.808333,-21.625,DINNER REEF,
21340,S,TEMPLE SHOAL,250,21,36,149,30,TEMPLE ISLETS,,21340S,MC,PO,I,149.5,-21.6,Temple Shoal,
21341,S,EDWARDS SHOAL,120,21,39,149,40,EDWARDS SHOAL,,21341S,MC,PO,,149.666667,-21.65,EDWARDS SHOAL,
21342,S,BLACKBIRD SHOAL,120,21,39.5,149,49.5,TINONEE PEAK ISLAND,,21342S,MC,PO,,149.825,-21.658333,BLACKBIRD SHOAL,
21343,S,MARSH,10,21,41,149,47,MARSH,,21343S,MC,PO,,149.783333,-21.683333,MARSH,
21344,S,BILLY REEF,1,21,40.3,149,38,BILLY ROCK,,21344S,MC,PO,,149.633333,-21.671667,BILLY REEF,
21345,S,RIDGE REEF,10,21,40.5,149,38,RIDGE ISLET,,21345S,MC,PO,,149.633333,-21.675,RIDGE REEF,
21346,S,PAXTON SHOAL,120,21,42,149,40.5,PAXTON SHOAL,,21346S,MC,PO,,149.675,-21.7,PAXTON SHOAL,
21347,S,TORCH SHOAL,250,21,41,149,32.5,TORCH SHOAL,,21347S,MC,PO,,149.541667,-21.683333,TORCH SHOAL,
21348,S,CONNOR ISLET REEF,40,21,43,149,40,CONNOR ISLET,,21348S,MC,PO,,149.666667,-21.716667,Connor Islet,1
21349,S,SMYTHE SHOALS,1250,21,44,149,51.5,SMYTHE SHOALS,,21349S,MC,PO,,149.858333,-21.733333,SMYTHE SHOALS,
21350,S,SHAG REEF,1,21,44.5,149,35.5,SHAG ROCK,,21350S,MC,PO,,149.591667,-21.741667,SHAG REEF,
21351,S,STONY SHOAL,380,21,45,149,34,STONY SHOAL,,21351S,MC,PO,,149.566667,-21.75,STONY SHOAL,
21352,S,WILLIAMS SHOAL,120,21,44,149,38,WILLIAMS SHOAL,,21352S,MC,PO,,149.633333,-21.733333,WILLIAMS SHOAL,
21353,S,MIDDLE ROCK REEF,1,21,44.7,149,41.5,MIDDLE ROCK,,21353S,MC,PO,,149.691667,-21.745,MIDDLE ROCK REEF,
21354,S,DOUGLAS ISLET (21354),40,21,40.3,149,46,DOUGLAS ISLET (21354),,21354S,MC,PO,,149.766667,-21.671667,DOUGLAS ISLET (21354),
21355,S,LOWER REEF,1,21,47.5,149,42,LOWER ROCK,,21355S,MC,PO,,149.7,-21.791667,LOWER REEF,
21356,S,INNES REEF,20,21,49,149,47.3,INNES ISLAND,,21356S,MC,PO,,149.788333,-21.816667,INNES REEF,
21357,S,ETHEL SAND,630,21,49,149,46.5,ETHEL SAND,,21357S,MC,PO,,149.775,-21.816667,ETHEL SAND,
21358,A,SANDY SHOAL (NORTH),60,21,49.5,149,33.5,SANDY SHOAL A,,21358A,MC,PO,,149.558333,-21.825,SANDY SHOAL (NORTH),
21358,B,SANDY SHOAL (SOUTH),70,21,51,149,32.5,SANDY SHOAL B,,21358B,MC,PO,,149.541667,-21.85,SANDY SHOAL (SOUTH),
21359,S,GEORGE REEF,20,21,50,149,49.5,GEORGE ISLAND,,21359S,MC,PO,,149.825,-21.833333,GEORGE REEF,
21360,S,POYNTER REEF,250,21,50,149,48,POYNTER ISLAND,,21360S,MC,PO,,149.8,-21.833333,POYNTER REEF,
21361,S,NORTH PATCH,120,21,50.5,149,38,NORTH PATCH,,21361S,MC,PO,,149.633333,-21.841667,NORTH PATCH,
21362,S,ALEXANDRA REEFS(21362),20,21,51,149,37,ALEXANDRA (21362),,21362S,MC,PO,,149.616667,-21.85,ALEXANDRA REEFS(21362),
21363,S,SOUTH PATCH,20,21,51.8,149,36.8,SOUTH PATCH,,21363S,MC,PO,,149.613333,-21.863333,SOUTH PATCH,
21364,S,LAKE SHOALS,940,21,54,149,53,LAKE SHOALS,,21364S,MC,PO,,149.883333,-21.9,LAKE SHOALS,
21365,S,DRUMFISH SHOAL,20,21,55,149,38,DRUMFISH SHOAL,,21365S,MC,PO,,149.633333,-21.916667,DRUMFISH SHOAL,
21366,S,FANNING SHOAL,250,21,55.5,149,30.5,FANNING SHOAL,,21366S,MC,PO,,149.508333,-21.925,FANNING SHOAL,
21367,S,RED CLAY REEF,120,21,56,149,39,RED CLAY ISLAND,,21367S,MC,PO,,149.65,-21.933333,RED CLAY REEF,
21368,S,BOOMERANG SHOALS,690,21,55,149,57.5,BOOMERANG SHOAL,,21368S,MC,PO,,149.958333,-21.916667,BOOMERANG SHOALS,
21369,S,MIDDLE SHOAL,250,21,56.5,149,44,MIDDLE SHOAL,,21369S,MC,PO,,149.733333,-21.941667,MIDDLE SHOAL,
21370,S,BEWARE REEF,60,21,57,149,39.5,BEWARE ROCKS,,21370S,MC,PO,,149.658333,-21.95,BEWARE REEF,
21371,S,MORNING CAY,60,21,58,149,31.5,MORNING CAY,,21371S,MC,PO,,149.525,-21.966667,MORNING CAY,
21372,S,BALD REEF(21372),10,21,57.5,149,34.5,BALD ISLET (21372),,21372S,MC,PO,,149.575,-21.958333,BALD REEF(21372),
21373,S,REEF ISLET REEF,50,21,57.5,149,36,REEF ISLET,,21373S,MC,PO,,149.6,-21.958333,REEF ISLET REEF,
21374,S,WEST REEF,10,21,57.5,149,40.5,WEST,,21374S,MC,PO,,149.675,-21.958333,WEST REEF,
21375,S,HOLT SHOAL,439,21,58,149,49,HOLT SHOAL,,21375S,MC,PO,,149.816667,-21.966667,HOLT SHOAL,
21376,S,HALF TIDE ROCK REEF,1,21,57.5,149,57.7,HALF TIDE ROCK,,21376S,MC,PO,,149.961667,-21.958333,HALF TIDE ROCK REEF,
21377,S,CHANNEL ISLAND REEF,10,21,58,149,53.5,CHANNEL ISLET,,21377S,MC,PO,,149.891667,-21.966667,CHANNEL ISLAND REEF,
